agency,sku,date,volume,price_regular,price_actual,promotions,soda_volume,industry_volume,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,avg_max_temp,avg_population_2017,avg_yearly_household_income_2017,timeseries,discount_in_percent
Agency_34,SKU_22,2013-01-01,0.5964,2031.179577,2031.179577,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.6,12271,97222,146,0.0
Agency_32,SKU_02,2013-01-01,1895.724,1111.016218,1082.456546,28.559672,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,1199179,126063,147,2.5705900181557926
Agency_57,SKU_07,2013-01-01,126.555,1134.702335,1115.323746,19.378589,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,2212416,187351,148,1.7078125603751404
Agency_30,SKU_04,2013-01-01,3124.3905,1787.423423,1566.848242,220.575181,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,1094349,247220,149,12.340398931876367
Agency_12,SKU_07,2013-01-01,18.585,1134.584746,1112.344068,22.240678,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1596955,205376,150,1.9602482827668828
Agency_32,SKU_05,2013-01-01,2476.8918,1273.52787,1152.598599,120.929271,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,1199179,126063,151,9.495612451732212
Agency_47,SKU_01,2013-01-01,6.48,1201.125,1197.521875,3.603125,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,32183,128574,152,0.29997918617962327
Agency_23,SKU_21,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,49101,90240,153,0.0
Agency_59,SKU_01,2013-01-01,8203.356,1225.268116,1134.646428,90.621688,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1219986,218902,154,7.396070036968139
Agency_18,SKU_02,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,60189,135477,155,0.0
Agency_57,SKU_02,2013-01-01,2330.748,1221.485307,1114.083097,107.40221,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,2212416,187351,156,8.79275496680207
Agency_12,SKU_02,2013-01-01,0.432,1242.640625,1211.015625,31.625,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1596955,205376,157,2.544983590891373
Agency_59,SKU_07,2013-01-01,10.62,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1219986,218902,158,0.0
Agency_34,SKU_04,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.6,12271,97222,159,0.0
Agency_18,SKU_05,2013-01-01,375.1569,1302.960074,1204.267665,98.692409,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,60189,135477,160,7.574476836962543
Agency_47,SKU_17,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,32183,128574,161,0.0
Agency_39,SKU_03,2013-01-01,214.5456,1256.365617,1171.002008,85.363609,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1448423,131411,162,6.794487834189114
Agency_19,SKU_01,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,48146,122042,163,0.0
Agency_57,SKU_05,2013-01-01,1837.5084,1309.952235,1203.906029,106.046206,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,2212416,187351,164,8.095425403049143
Agency_12,SKU_05,2013-01-01,1618.8426,1295.167986,1191.041893,104.126093,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1596955,205376,165,8.039582056192053
Agency_19,SKU_02,2013-01-01,50.112,1073.3125,980.1989262,93.1135738,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,48146,122042,166,8.675346071158213
Agency_59,SKU_02,2013-01-01,1806.732,1225.257446,1157.56294,67.694506,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1219986,218902,167,5.524921005050558
Agency_19,SKU_05,2013-01-01,93.7413,1526.091549,1382.156268,143.935281,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,48146,122042,168,9.431628206991663
Agency_54,SKU_03,2013-01-01,136.5444,1256.142776,1255.832872,0.309904,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,48332,122313,169,0.02467108086127305
Agency_59,SKU_05,2013-01-01,1511.1072,1315.790638,1229.336582,86.454056,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1219986,218902,170,6.570502441893799
Agency_18,SKU_04,2013-01-01,174.6387,1749.291242,1578.378949,170.912293,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,60189,135477,171,9.770373788906214
Agency_09,SKU_01,2013-01-01,4272.048,1183.528927,1058.420009,125.108918,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,1646094,213511,172,10.570837361544267
Agency_02,SKU_01,2013-01-01,6512.94,1112.754748,1033.372521,79.382227,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,173,7.133847520549963
Agency_32,SKU_04,2013-01-01,3324.2697,1644.347531,1533.296261,111.05127,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,1199179,126063,174,6.753515780965405
Agency_44,SKU_01,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,31613,121781,175,0.0
Agency_19,SKU_04,2013-01-01,140.7717,1814.049296,1641.902185,172.147111,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,48146,122042,176,9.489660031818673
Agency_10,SKU_23,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.36,1716027,117463,177,0.0
Agency_30,SKU_08,2013-01-01,92.5272,1492.310381,1464.569909,27.740472,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,1094349,247220,178,1.8588942590757196
Agency_44,SKU_02,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,31613,121781,179,0.0
Agency_09,SKU_02,2013-01-01,1362.636,1143.295601,1015.837582,127.458019,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,1646094,213511,180,11.14829960760078
Agency_54,SKU_14,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,48332,122313,181,0.0
Agency_02,SKU_02,2013-01-01,8422.164,1076.408593,994.1781096,82.2304834,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,182,7.639337323647693
Agency_30,SKU_03,2013-01-01,8437.8348,1271.468267,1121.338131,150.130136,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,1094349,247220,183,11.807619576242242
Agency_24,SKU_01,2013-01-01,3.78,1167.0,1059.317857,107.682143,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,42122,93027,184,9.227261610968295
Agency_44,SKU_05,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,31613,121781,185,0.0
Agency_09,SKU_05,2013-01-01,1435.9608,1329.358551,1195.088612,134.269939,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,1646094,213511,186,10.100355460834583
Agency_54,SKU_15,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,48332,122313,187,0.0
Agency_02,SKU_05,2013-01-01,2629.2933,1291.025776,1117.887419,173.138357,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,188,13.410914035848034
Agency_24,SKU_02,2013-01-01,92.016,1167.0,1066.566902,100.433098,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,42122,93027,189,8.606092373607542
Agency_34,SKU_03,2013-01-01,2.1996,1159.148936,1114.566285,44.582651,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.6,12271,97222,190,3.846153812973003
Agency_20,SKU_01,2013-01-01,3764.016,1167.267631,1058.8831,108.384531,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1825752,102317,191,9.28531967490153
Agency_24,SKU_05,2013-01-01,433.6893,1310.176057,1195.790835,114.385222,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,42122,93027,192,8.73052300023828
Agency_56,SKU_01,2013-01-01,2999.16,1139.808957,1058.199912,81.609045,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.20731707,1901290,206553,193,7.159888023234757
Agency_20,SKU_07,2013-01-01,8.85,1104.112256,1104.112256,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1825752,102317,194,0.0
Agency_12,SKU_04,2013-01-01,1786.0689,1758.565154,1607.683561,150.881593,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1596955,205376,195,8.579812505485368
Agency_18,SKU_03,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,60189,135477,196,0.0
Agency_10,SKU_21,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.36,1716027,117463,197,0.0
Agency_44,SKU_04,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,31613,121781,198,0.0
Agency_19,SKU_08,2013-01-01,3.3228,1497.359155,1140.909369,356.449786,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,48146,122042,199,23.80522968118494
Agency_56,SKU_02,2013-01-01,692.928,1105.146315,1013.30142,91.844895,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.20731707,1901290,206553,200,8.31065477515527
Agency_57,SKU_04,2013-01-01,2097.4536,1766.877293,1610.70411,156.173183,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,2212416,187351,201,8.838937690734134
Agency_20,SKU_02,2013-01-01,8410.284,1166.680919,1057.56548,109.115439,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1825752,102317,202,9.35263765979188
Agency_32,SKU_03,2013-01-01,631.962,1238.935874,1188.81497,50.120904,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,1199179,126063,203,4.04548008107803
Agency_09,SKU_04,2013-01-01,3270.0825,1760.285267,1525.10062,235.184647,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,1646094,213511,204,13.360598501220087
Agency_19,SKU_03,2013-01-01,62.604,1370.18617,1273.916767,96.269403,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.40169492,48146,122042,205,7.026008954680955
Agency_56,SKU_05,2013-01-01,76.5522,1290.50523,1244.505797,45.999433,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.20731707,1901290,206553,206,3.564451497806018
Agency_20,SKU_05,2013-01-01,3281.3289,1310.146722,1190.486912,119.65981,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1825752,102317,207,9.133313696143416
Agency_59,SKU_04,2013-01-01,1948.6305,1769.206338,1473.490236,295.716102,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1219986,218902,208,16.71461918536265
Agency_02,SKU_11,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,209,0.0
Agency_24,SKU_04,2013-01-01,44.0271,1742.112676,1592.180288,149.932388,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,42122,93027,210,8.606354231016457
Agency_28,SKU_01,2013-01-01,8.1,1175.0625,1171.929167,3.133333,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,29.96875,68666,133669,211,0.2666524546566672
Agency_48,SKU_01,2013-01-01,3195.382074,1221.543089,1183.496439,38.04665,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.05289256,1739969,210213,212,3.1146383899684116
Agency_02,SKU_12,2013-01-01,69.825,1116.27,1116.27,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,213,0.0
Agency_32,SKU_14,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.75438596,1199179,126063,214,0.0
Agency_44,SKU_03,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,31613,121781,215,0.0
Agency_09,SKU_27,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,1646094,213511,216,0.0
Agency_28,SKU_02,2013-01-01,47.088,1124.625573,1119.53168,5.093893,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,29.96875,68666,133669,217,0.45294123860368585
Agency_02,SKU_31,2013-01-01,92.4825,1101.905085,1101.905085,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,218,0.0
Agency_16,SKU_07,2013-01-01,16.3725,1135.772543,1117.681453,18.09109,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1232242,246911,219,1.5928444574135123
Agency_05,SKU_04,2013-01-01,4036.1796,1754.583653,1529.325221,225.258432,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,220,12.838283977788775
Agency_28,SKU_05,2013-01-01,1.6614,1534.647887,1534.647887,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,29.96875,68666,133669,221,0.0
Agency_02,SKU_34,2013-01-01,106.6425,1101.905085,1101.905085,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,222,0.0
Agency_12,SKU_03,2013-01-01,510.6456,1250.61124,1157.050899,93.560341,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1596955,205376,223,7.48116904818479
Agency_56,SKU_04,2013-01-01,1683.8928,1733.159962,1582.158415,151.001547,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.20731707,1901290,206553,224,8.712499152458497
Agency_16,SKU_02,2013-01-01,3.24,1205.375,1121.845833,83.529167,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1232242,246911,225,6.929724525562584
Agency_02,SKU_04,2013-01-01,6256.3851,1657.989782,1489.516871,168.472911,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,226,10.161275589815427
Agency_05,SKU_01,2013-01-01,8780.508,1173.269642,1072.512848,100.756794,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,227,8.58769292182879
Agency_16,SKU_05,2013-01-01,1160.2962,1295.2335,1200.981069,94.252431,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1232242,246911,228,7.276867916093893
Agency_24,SKU_03,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,42122,93027,229,0.0
Agency_09,SKU_03,2013-01-01,4792.7592,1294.57624,1152.025872,142.550368,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,1646094,213511,230,11.011353645730436
Agency_52,SKU_04,2013-01-01,280.5849,1727.640845,1558.61109,169.029755,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,149811,131764,231,9.783848042791558
Agency_57,SKU_03,2013-01-01,782.127,1268.558431,1165.031186,103.527245,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,2212416,187351,232,8.161015091625686
Agency_05,SKU_02,2013-01-01,876.528,1131.613798,1044.056705,87.557093,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,233,7.737365270266878
Agency_28,SKU_06,2013-01-01,270.756,1098.661373,950.1110388,148.5503342,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,29.96875,68666,133669,234,13.521030032608603
Agency_05,SKU_05,2013-01-01,420.9093,1327.003396,1207.822992,119.180404,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,235,8.981167972836145
Agency_11,SKU_01,2013-01-01,316.44,1176.155397,1082.757488,93.397909,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.36,135561,100461,236,7.94094974509563
Agency_59,SKU_03,2013-01-01,812.9214,1270.795012,1197.18426,73.610752,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1219986,218902,237,5.792496138629792
Agency_37,SKU_04,2013-01-01,0.0,1852.273642,1611.466298,240.807344,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.505,32769,96761,238,13.000635464422379
Agency_11,SKU_02,2013-01-01,6.696,1132.9375,1047.019154,85.918346,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.36,135561,100461,239,7.583679240911348
Agency_35,SKU_04,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.3125,14138,93105,240,0.0
Agency_56,SKU_03,2013-01-01,3647.529,1253.53154,1112.066564,141.464976,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.20731707,1901290,206553,241,11.285314448490064
Agency_11,SKU_05,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.36,135561,100461,242,0.0
Agency_05,SKU_03,2013-01-01,632.0466,1291.542455,1190.558102,100.984353,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,243,7.818895353308381
Agency_28,SKU_04,2013-01-01,42.6213,1895.508161,1710.195272,185.312889,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,29.96875,68666,133669,244,9.776422640261057
Agency_16,SKU_04,2013-01-01,1623.4434,1739.124518,1599.378263,139.746255,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1232242,246911,245,8.03543700026199
Agency_52,SKU_03,2013-01-01,44.7534,1236.408016,848.382486,388.02553,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,149811,131764,246,31.383291355173483
Agency_24,SKU_21,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,42122,93027,247,0.0
Agency_02,SKU_03,2013-01-01,7332.0282,1250.300782,1129.909681,120.391101,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.14791667,3137874,240809,248,9.628971103050946
Agency_35,SKU_32,2013-01-01,0.1917,1436.93662,1436.93662,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.3125,14138,93105,249,0.0
Agency_43,SKU_01,2013-01-01,224.856,1177.632728,1101.073346,76.559382,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,184082,106262,250,6.501125535974404
Agency_43,SKU_02,2013-01-01,95.472,1135.30605,1032.262285,103.043765,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,184082,106262,251,9.076298413101911
Agency_52,SKU_01,2013-01-01,118.8,1150.0,1082.463637,67.536363,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,149811,131764,252,5.872727217391303
Agency_43,SKU_05,2013-01-01,369.342,1280.121955,1132.621048,147.500907,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,184082,106262,253,11.522410534705656
Agency_11,SKU_04,2013-01-01,230.3595,1744.572406,1594.790529,149.781877,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.36,135561,100461,254,8.585592462936159
Agency_37,SKU_18,2013-01-01,1.0998,1185.319149,1113.75,71.569149,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,26.505,32769,96761,255,6.037964463864407
Agency_15,SKU_01,2013-01-01,959.58,1205.388421,1148.291889,57.096532,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,200260,104564,256,4.736774553768507
Agency_52,SKU_02,2013-01-01,1044.684,1151.660504,1069.407354,82.25315,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,149811,131764,257,7.142135179101358
Agency_57,SKU_23,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,2212416,187351,258,0.0
Agency_05,SKU_14,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,259,0.0
Agency_52,SKU_05,2013-01-01,961.4394,1297.265653,1136.518213,160.74744,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.59489796,149811,131764,260,12.391250753325851
Agency_09,SKU_21,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,30.82888889,1646094,213511,261,0.0
Agency_43,SKU_04,2013-01-01,372.537,1735.647461,1555.302662,180.344799,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,184082,106262,262,10.390635371084727
Agency_15,SKU_02,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,200260,104564,263,0.0
Agency_59,SKU_17,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1219986,218902,264,0.0
Agency_58,SKU_01,2013-01-01,5547.744,1216.057385,1108.412346,107.645039,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1620969,105857,265,8.851970336909718
Agency_35,SKU_03,2013-01-01,2.538,1159.148936,1159.148936,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.3125,14138,93105,266,0.0
Agency_36,SKU_04,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.3125,13110,94238,267,0.0
Agency_28,SKU_08,2013-01-01,8.6904,1534.647887,1512.079536,22.568351,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,29.96875,68666,133669,268,1.4705882170872202
Agency_15,SKU_05,2013-01-01,161.2836,1295.881007,1240.484699,55.396308,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,200260,104564,269,4.274798974656166
Agency_57,SKU_17,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,2212416,187351,270,0.0
Agency_16,SKU_03,2013-01-01,210.231,1250.282738,1177.334926,72.947812,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1232242,246911,271,5.834505250923491
Agency_25,SKU_01,2013-01-01,17.172,1169.252358,1066.777516,102.474842,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,53598,95032,272,8.764133875708634
Agency_58,SKU_07,2013-01-01,26.55,1124.995932,1098.750254,26.245678,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1620969,105857,273,2.3329575915302065
Agency_28,SKU_03,2013-01-01,1.0152,1397.792553,1397.792553,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,29.96875,68666,133669,274,0.0
Agency_25,SKU_02,2013-01-01,45.252,1180.105609,1079.56787,100.537739,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,53598,95032,275,8.519384895153058
Agency_25,SKU_05,2013-01-01,506.9826,1316.120807,1202.962318,113.158489,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,53598,95032,276,8.597880103266235
Agency_58,SKU_02,2013-01-01,2128.896,1216.663398,1111.244699,105.418699,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1620969,105857,277,8.664573880770268
Agency_05,SKU_26,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,278,0.0
Agency_25,SKU_04,2013-01-01,27.9882,1743.098109,1602.211557,140.886552,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,53598,95032,279,8.082537137328739
Agency_58,SKU_05,2013-01-01,1224.0045,1304.750727,1191.462822,113.287905,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1620969,105857,280,8.682724037294212
Agency_05,SKU_23,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,281,0.0
Agency_05,SKU_21,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.07901235,3044268,182944,282,0.0
Agency_43,SKU_03,2013-01-01,13.2822,1252.018006,1142.380537,109.637469,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.76637931,184082,106262,283,8.75686040253322
Agency_36,SKU_03,2013-01-01,5.5836,1176.375725,962.1083169,214.2674081,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,21.3125,13110,94238,284,18.214198367617627
Agency_15,SKU_04,2013-01-01,225.6948,1744.25837,1643.638973,100.619397,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,200260,104564,285,5.768606230050655
Agency_58,SKU_03,2013-01-01,229.689,1261.848344,1164.859673,96.988671,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1620969,105857,286,7.686238323422486
Agency_53,SKU_01,2013-01-01,3568.212,1144.982727,1136.569882,8.412845,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,23.89354839,1729177,111048,287,0.7347573724577244
Agency_49,SKU_01,2013-01-01,2225.448,1226.108241,1220.07122,6.037021,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.05289256,1880416,154532,288,0.4923725979589106
Agency_16,SKU_20,2013-01-01,0.0,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1232242,246911,289,0.0
Agency_53,SKU_07,2013-01-01,15.4875,1008.350848,1008.350848,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,23.89354839,1729177,111048,290,0.0
Agency_25,SKU_03,2013-01-01,0.5076,1264.162234,1152.473405,111.688829,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,25.8452381,53598,95032,291,8.835007564385128
Agency_16,SKU_01,2013-01-01,9196.524,1204.623733,1112.027675,92.596058,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,22.21973684,1232242,246911,292,7.686720381093472
Agency_49,SKU_07,2013-01-01,3.0975,0.0,0.0,0.0,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,24.05289256,1880416,154532,293,0.0
Agency_53,SKU_02,2013-01-01,5728.428,1144.013585,1131.120826,12.892759,718394219,492612703,0,0,1,0,0,0,0,0,0,0,0,0,23.89354839,1729177,111048,294,1.1269760402364455
